city,commodity,city_avg_price,national_avg_price
Gurgaon,Lentils (masur),73.15037974683543,80.6796168730652
Chennai,Lentils (masur),72.95413461538463,80.6796168730652
Mandi,Lentils (masur),72.63521276595749,80.6796168730652
Lucknow,Lentils (masur),72.45173076923076,80.6796168730652
Kolkata,Lentils (masur),72.26571428571432,80.6796168730652
Amravati,Lentils (masur),71.74801526717556,80.6796168730652
Jodhpur,Lentils (masur),71.72207317073173,80.6796168730652
Bid,Lentils (masur),71.22521739130433,80.6796168730652
Kamrup,Lentils (masur),70.91363636363637,80.6796168730652
Sundargarh,Lentils (masur),70.5325,80.6796168730652
Khordha,Lentils (masur),70.50490566037739,80.6796168730652
Gwalior,Lentils (masur),69.39191489361703,80.6796168730652
Chandigarh,Lentils (masur),69.07175257731959,80.6796168730652
Kota,Lentils (masur),68.94926315789475,80.6796168730652
Indore,Lentils (masur),68.93759615384614,80.6796168730652
Rajkot,Lentils (masur),68.86533980582523,80.6796168730652
Banka,Lentils (masur),68.72692307692307,80.6796168730652
Kanpur,Lentils (masur),68.67875000000001,80.6796168730652
Jabalpur,Lentils (masur),68.54987179487179,80.6796168730652
Patna,Lentils (masur),68.05396694214875,80.6796168730652
Bhopal,Lentils (masur),66.82676767676769,80.6796168730652
Cuttack,Lentils (masur),66.3633,80.6796168730652
Agra,Lentils (masur),65.72478260869565,80.6796168730652
Sambalpur,Lentils (masur),65.56268041237114,80.6796168730652
Ahmadabad,Lentils (masur),64.57765432098765,80.6796168730652
Aizawl,Lentils (moong),130.6808,97.30375078076202
Thrissur,Lentils (moong),127.00896551724139,97.30375078076202
Bangalore Rural,Lentils (moong),123.17999999999999,97.30375078076202
Wayanad,Lentils (moong),122.92120000000001,97.30375078076202
West Midnapore,Lentils (moong),121.4409090909091,97.30375078076202
Kohima,Lentils (moong),119.23272727272727,97.30375078076202
Valsad,Lentils (moong),118.75272727272727,97.30375078076202
Darrang,Lentils (moong),117.07166666666667,97.30375078076202
Birbhum,Lentils (moong),116.45266666666666,97.30375078076202
Pune,Lentils (moong),115.10178571428571,97.30375078076202
East,Lentils (moong),114.55884615384615,97.30375078076202
West Imphal,Lentils (moong),114.32533333333335,97.30375078076202
Palakkad,Lentils (moong),114.24222222222222,97.30375078076202
Jaintia Hills,Lentils (moong),114.11264705882353,97.30375078076202
Dhenkanal,Lentils (moong),113.88833333333332,97.30375078076202
West Garo Hills,Lentils (moong),113.81777777777779,97.30375078076202
Cuddalore,Lentils (moong),112.25225806451616,97.30375078076202
Bijapur,Lentils (moong),111.96166666666669,97.30375078076202
Mysore,Lentils (moong),111.88499999999999,97.30375078076202
Thane,Lentils (moong),111.54166666666667,97.30375078076202
Kurnool,Lentils (moong),111.47521739130435,97.30375078076202
Jaipur,Lentils (moong),111.27166666666666,97.30375078076202
North Goa,Lentils (moong),111.20450704225351,97.30375078076202
Naini Tal,Lentils (moong),110.70892857142859,97.30375078076202
Uttar Dinajpur,Lentils (moong),110.53115384615383,97.30375078076202
Gorakhpur,Lentils (moong),110.34347826086957,97.30375078076202
Meerut,Lentils (moong),110.20115384615384,97.30375078076202
Davanagere,Lentils (moong),109.40521739130438,97.30375078076202
Morena,Lentils (moong),109.31800000000001,97.30375078076202
Dantewada,Lentils (moong),108.70043478260872,97.30375078076202
Araria,Lentils (moong),108.65538461538459,97.30375078076202
Tumkur,Lentils (moong),108.532,97.30375078076202
Vellore,Lentils (moong),108.378,97.30375078076202
Vishakhapatnam,Lentils (moong),108.36521739130436,97.30375078076202
Bareilly,Lentils (moong),108.28666666666668,97.30375078076202
Rewa,Lentils (moong),107.12187499999997,97.30375078076202
Munger,Lentils (moong),107.10892857142855,97.30375078076202
Shimoga,Lentils (moong),107.0852380952381,97.30375078076202
Haridwar,Lentils (moong),106.52086956521737,97.30375078076202
Udham Singh Nagar,Lentils (moong),106.35423076923077,97.30375078076202
Maldah,Lentils (moong),106.29714285714284,97.30375078076202
Ernakulam,Lentils (moong),106.15958333333333,97.30375078076202
Raigarh,Lentils (moong),106.08478260869565,97.30375078076202
Surguja,Lentils (moong),106.07055555555554,97.30375078076202
Bharatpur,Lentils (moong),105.9448148148148,97.30375078076202
Andaman Islands,Lentils (moong),105.644623655914,97.30375078076202
Mumbai City,Lentils (moong),105.62338235294119,97.30375078076202
Coimbatore,Lentils (moong),105.1547619047619,97.30375078076202
Samastipur,Lentils (moong),105.03653846153846,97.30375078076202
Chittoor,Lentils (moong),104.99549999999999,97.30375078076202
Baleshwar,Lentils (moong),104.8358064516129,97.30375078076202
Nashik,Lentils (moong),104.33176470588235,97.30375078076202
Thiruvananthapuram,Lentils (moong),104.28853333333332,97.30375078076202
Belgaum,Lentils (moong),104.28000000000002,97.30375078076202
Mahbubnagar,Lentils (moong),104.24535714285716,97.30375078076202
Karimnagar,Lentils (moong),104.10088235294118,97.30375078076202
Puruliya,Lentils (moong),103.89799999999998,97.30375078076202
Tirunelveli Kattabo,Lentils (moong),103.76785714285714,97.30375078076202
Jhabua,Lentils (moong),103.671875,97.30375078076202
Dehra Dun,Lentils (moong),103.46218181818182,97.30375078076202
Kaushambi,Lentils (moong),103.45312500000001,97.30375078076202
Dimapur,Lentils (moong),103.42999999999999,97.30375078076202
Dakshin Kannad,Lentils (moong),102.84387096774192,97.30375078076202
Sahibganj,Lentils (moong),102.81777777777779,97.30375078076202
Dhanbad,Lentils (moong),102.77304347826087,97.30375078076202
Saran,Lentils (moong),102.18392857142861,97.30375078076202
East Khasi Hills,Lentils (moong),102.07753424657533,97.30375078076202
Puducherry,Lentils (moong),102.0490909090909,97.30375078076202
Narmada,Lentils (moong),101.8308695652174,97.30375078076202
Muzaffarpur,Lentils (moong),101.77115384615384,97.30375078076202
Varanasi,Lentils (moong),101.72551020408163,97.30375078076202
Nalgonda,Lentils (moong),101.70068965517243,97.30375078076202
Dharmapuri,Lentils (moong),101.45619047619047,97.30375078076202
Kozhikode,Lentils (moong),101.43622950819675,97.30375078076202
Madhubani,Lentils (moong),101.33535714285713,97.30375078076202
Simdega,Lentils (moong),101.26611111111112,97.30375078076202
Bilaspur,Lentils (moong),101.04407407407405,97.30375078076202
Bokaro,Lentils (moong),101.00666666666666,97.30375078076202
Durg,Lentils (moong),100.74208333333333,97.30375078076202
Ramanathapuram,Lentils (moong),100.62409090909092,97.30375078076202
Bangalore Urban,Lentils (moong),100.54043956043951,97.30375078076202
Gulbarga,Lentils (moong),100.31608695652172,97.30375078076202
Saharanpur,Lentils (moong),100.25285714285715,97.30375078076202
Kangra,Lentils (moong),100.20956521739132,97.30375078076202
Warangal,Lentils (moong),100.14370370370371,97.30375078076202
Katihar,Lentils (moong),100.05076923076923,97.30375078076202
Ujjain,Lentils (moong),100.0284375,97.30375078076202
Saharsa,Lentils (moong),99.9560714285714,97.30375078076202
Nawada,Lentils (moong),99.93250000000002,97.30375078076202
Purba Singhbhum,Lentils (moong),99.90478260869565,97.30375078076202
Khagaria,Lentils (moong),99.86153846153843,97.30375078076202
Adilabad,Lentils (moong),99.80071428571429,97.30375078076202
Moradabad,Lentils (moong),99.71333333333332,97.30375078076202
Darbhanga,Lentils (moong),99.68360000000001,97.30375078076202
Chennai,Lentils (moong),99.35757894736841,97.30375078076202
Krishna,Lentils (moong),98.94969230769227,97.30375078076202
Koraput,Lentils (moong),98.91794117647058,97.30375078076202
Purnia,Lentils (moong),98.66555555555556,97.30375078076202
Una,Lentils (moong),98.53678571428573,97.30375078076202
Hyderabad,Lentils (moong),98.44666666666666,97.30375078076202
Tiruchchirappalli,Lentils (moong),98.24176470588236,97.30375078076202
Amritsar,Lentils (moong),98.02805555555557,97.30375078076202
Solan,Lentils (moong),97.79320000000001,97.30375078076202
The Dangs,Lentils (moong),97.44041666666665,97.30375078076202
Gaya,Lentils (moong),97.42961538461539,97.30375078076202
Dharwad,Lentils (moong),97.34208955223879,97.30375078076202
Delhi,Lentils (moong),97.14323943661968,97.30375078076202
Ganjam,Lentils (moong),97.03647058823529,97.30375078076202
Aligarh,Lentils (moong),97.00333333333333,97.30375078076202
Chamba,Lentils (moong),96.97125,97.30375078076202
Darjiling,Lentils (moong),96.90405797101451,97.30375078076202
Rohtas,Lentils (moong),96.77285714285713,97.30375078076202
Ajmer,Lentils (moong),96.70999999999998,97.30375078076202
Bolangir,Lentils (moong),96.64612903225807,97.30375078076202
Kolkata,Lentils (moong),96.53169230769225,97.30375078076202
Bastar,Lentils (moong),96.05705882352942,97.30375078076202
Lohardaga,Lentils (moong),95.81227272727273,97.30375078076202
Bathinda,Lentils (moong),95.81068493150688,97.30375078076202
Ludhiana,Lentils (moong),95.4377922077922,97.30375078076202
Mayurbhanj,Lentils (moong),95.24937499999999,97.30375078076202
Faizabad,Lentils (moong),94.77749999999999,97.30375078076202
Dindigul,Lentils (moong),94.352,97.30375078076202
Udaipur,Lentils (moong),94.29333333333332,97.30375078076202
Kachchh,Lentils (moong),93.88428571428571,97.30375078076202
Gumla,Lentils (moong),93.86724137931034,97.30375078076202
Surat,Lentils (moong),93.4857142857143,97.30375078076202
West Tripura,Lentils (moong),93.43075471698111,97.30375078076202
Ranchi,Lentils (moong),92.71249999999999,97.30375078076202
Mirzapur,Lentils (moong),92.5445,97.30375078076202
Shahdol,Lentils (moong),92.4759375,97.30375078076202
Jhansi,Lentils (moong),91.88823529411765,97.30375078076202
Lucknow,Lentils (moong),91.84747368421057,97.30375078076202
Chandigarh,Lentils (moong),91.81176470588235,97.30375078076202
Sagar,Lentils (moong),91.18074074074073,97.30375078076202
Bid,Lentils (moong),91.1551470588235,97.30375078076202
Shimla,Lentils (moong),91.06148648648647,97.30375078076202
Patna,Lentils (moong),90.96874999999999,97.30375078076202
Karnal,Lentils (moong),90.6666666666667,97.30375078076202
Mandi,Lentils (moong),90.19723076923079,97.30375078076202
Kamrup,Lentils (moong),89.88725806451612,97.30375078076202
Hoshangabad,Lentils (moong),89.58875,97.30375078076202
Purba Champaran,Lentils (moong),89.01785714285712,97.30375078076202
Banka,Lentils (moong),88.41661538461538,97.30375078076202
Bikaner,Lentils (moong),88.25456790123454,97.30375078076202
Amravati,Lentils (moong),87.9881052631579,97.30375078076202
Khordha,Lentils (moong),87.86402777777779,97.30375078076202
Indore,Lentils (moong),87.64757575757575,97.30375078076202
Panchkula,Lentils (moong),87.54894736842105,97.30375078076202
Cuttack,Lentils (moong),86.70511363636362,97.30375078076202
Bhopal,Lentils (moong),86.21892307692309,97.30375078076202
Sundargarh,Lentils (moong),86.2076842105263,97.30375078076202
Jodhpur,Lentils (moong),86.03137254901962,97.30375078076202
Vadodara,Lentils (moong),85.76608695652175,97.30375078076202
Sambalpur,Lentils (moong),85.53243243243249,97.30375078076202
Rajkot,Lentils (moong),84.89725274725275,97.30375078076202
Kota,Lentils (moong),84.63917647058825,97.30375078076202
Hisar,Lentils (moong),84.59684210526318,97.30375078076202
Gurgaon,Lentils (moong),84.57320512820513,97.30375078076202
Agra,Lentils (moong),83.96297872340425,97.30375078076202
Kanpur,Lentils (moong),83.53959999999998,97.30375078076202
Jabalpur,Lentils (moong),82.41908045977013,97.30375078076202
Ahmadabad,Lentils (moong),82.31483870967742,97.30375078076202
Gwalior,Lentils (moong),80.39228571428573,97.30375078076202
Bangalore Rural,Lentils (urad),136.00400000000002,103.53621735849086
Thrissur,Lentils (urad),130.29823529411763,103.53621735849086
Wayanad,Lentils (urad),129.10500000000002,103.53621735849086
Andaman Islands,Lentils (urad),124.99933333333334,103.53621735849086
West Imphal,Lentils (urad),124.56583333333332,103.53621735849086
Cuddalore,Lentils (urad),123.8,103.53621735849086
North Goa,Lentils (urad),123.41352112676057,103.53621735849086
West Garo Hills,Lentils (urad),122.519,103.53621735849086
East,Lentils (urad),121.44055555555558,103.53621735849086
Araria,Lentils (urad),120.8835294117647,103.53621735849086
Kurnool,Lentils (urad),120.76285714285716,103.53621735849086
Ernakulam,Lentils (urad),120.60044117647061,103.53621735849086
Bangalore Urban,Lentils (urad),119.90609195402301,103.53621735849086
Palakkad,Lentils (urad),119.49857142857142,103.53621735849086
Vellore,Lentils (urad),119.1095,103.53621735849086
Aizawl,Lentils (urad),119.07675675675677,103.53621735849086
Mysore,Lentils (urad),119.0385714285714,103.53621735849086
Bareilly,Lentils (urad),118.40052631578948,103.53621735849086
Kozhikode,Lentils (urad),118.35882352941175,103.53621735849086
Darrang,Lentils (urad),118.35800000000002,103.53621735849086
Ramanathapuram,Lentils (urad),118.20969696969696,103.53621735849086
Thiruvananthapuram,Lentils (urad),117.82022471910108,103.53621735849086
Tirunelveli Kattabo,Lentils (urad),117.63333333333334,103.53621735849086
Bharatpur,Lentils (urad),117.27227272727272,103.53621735849086
Coimbatore,Lentils (urad),117.02678571428574,103.53621735849086
Kaushambi,Lentils (urad),116.74499999999999,103.53621735849086
Puducherry,Lentils (urad),116.60944444444443,103.53621735849086
Shimoga,Lentils (urad),116.55884615384613,103.53621735849086
Chittoor,Lentils (urad),116.36617647058823,103.53621735849086
Mumbai City,Lentils (urad),116.31444444444439,103.53621735849086
Dhenkanal,Lentils (urad),115.95666666666666,103.53621735849086
Davanagere,Lentils (urad),115.79965517241381,103.53621735849086
Dharmapuri,Lentils (urad),115.63611111111112,103.53621735849086
Raigarh,Lentils (urad),115.375,103.53621735849086
Tiruchchirappalli,Lentils (urad),115.32989473684212,103.53621735849086
Jaipur,Lentils (urad),115.202,103.53621735849086
Valsad,Lentils (urad),114.72272727272725,103.53621735849086
Mahbubnagar,Lentils (urad),114.60879999999999,103.53621735849086
Bijapur,Lentils (urad),114.57960000000001,103.53621735849086
Thane,Lentils (urad),114.34400000000001,103.53621735849086
Vishakhapatnam,Lentils (urad),114.32166666666667,103.53621735849086
Dharwad,Lentils (urad),114.10292307692309,103.53621735849086
Dhanbad,Lentils (urad),114.07055555555556,103.53621735849086
Kachchh,Lentils (urad),113.66083333333334,103.53621735849086
Delhi,Lentils (urad),113.57333333333337,103.53621735849086
Uttar Dinajpur,Lentils (urad),113.43029411764705,103.53621735849086
Hyderabad,Lentils (urad),113.08703125,103.53621735849086
Tumkur,Lentils (urad),112.96155172413795,103.53621735849086
Chennai,Lentils (urad),112.88936842105262,103.53621735849086
Naini Tal,Lentils (urad),112.12750000000001,103.53621735849086
Dindigul,Lentils (urad),111.87728571428572,103.53621735849086
Meerut,Lentils (urad),111.65041666666667,103.53621735849086
Jaintia Hills,Lentils (urad),110.75142857142859,103.53621735849086
Bokaro,Lentils (urad),110.36526315789474,103.53621735849086
Karimnagar,Lentils (urad),110.29038461538461,103.53621735849086
Pune,Lentils (urad),109.93625000000002,103.53621735849086
Warangal,Lentils (urad),109.75266666666667,103.53621735849086
Dakshin Kannad,Lentils (urad),109.59111111111109,103.53621735849086
Belgaum,Lentils (urad),109.02482758620692,103.53621735849086
Katihar,Lentils (urad),108.67818181818183,103.53621735849086
Dantewada,Lentils (urad),108.65583333333335,103.53621735849086
Solan,Lentils (urad),108.06088235294118,103.53621735849086
Kohima,Lentils (urad),108.0525,103.53621735849086
Krishna,Lentils (urad),107.86942528735634,103.53621735849086
Puruliya,Lentils (urad),107.72193548387095,103.53621735849086
Nashik,Lentils (urad),107.6892,103.53621735849086
Munger,Lentils (urad),106.88600000000001,103.53621735849086
Haridwar,Lentils (urad),106.82125,103.53621735849086
West Midnapore,Lentils (urad),106.47346153846154,103.53621735849086
Gulbarga,Lentils (urad),106.16206896551725,103.53621735849086
Gaya,Lentils (urad),106.12375000000002,103.53621735849086
Lucknow,Lentils (urad),106.04702702702704,103.53621735849086
Aligarh,Lentils (urad),105.66263157894737,103.53621735849086
Muzaffarpur,Lentils (urad),105.16233333333334,103.53621735849086
Moradabad,Lentils (urad),105.04388888888889,103.53621735849086
Sahibganj,Lentils (urad),105.00959999999999,103.53621735849086
Morena,Lentils (urad),104.739,103.53621735849086
Dehra Dun,Lentils (urad),104.36010869565219,103.53621735849086
Jhabua,Lentils (urad),104.18777777777777,103.53621735849086
Chamba,Lentils (urad),104.15416666666668,103.53621735849086
Surat,Lentils (urad),104.10759999999999,103.53621735849086
Saran,Lentils (urad),104.03736842105265,103.53621735849086
Kangra,Lentils (urad),103.83000000000001,103.53621735849086
Nawada,Lentils (urad),103.81199999999998,103.53621735849086
Samastipur,Lentils (urad),103.7,103.53621735849086
Maldah,Lentils (urad),103.58222222222221,103.53621735849086
Udham Singh Nagar,Lentils (urad),103.4829411764706,103.53621735849086
Saharanpur,Lentils (urad),103.45875000000001,103.53621735849086
Birbhum,Lentils (urad),103.22588235294116,103.53621735849086
Khagaria,Lentils (urad),103.18411764705878,103.53621735849086
Ganjam,Lentils (urad),103.16958333333334,103.53621735849086
Darbhanga,Lentils (urad),102.98375,103.53621735849086
Una,Lentils (urad),102.77857142857144,103.53621735849086
Ludhiana,Lentils (urad),102.76384615384617,103.53621735849086
Adilabad,Lentils (urad),102.70958333333333,103.53621735849086
East Khasi Hills,Lentils (urad),102.26141025641024,103.53621735849086
Nalgonda,Lentils (urad),101.93264705882353,103.53621735849086
Narmada,Lentils (urad),101.89571428571428,103.53621735849086
Madhubani,Lentils (urad),101.835,103.53621735849086
Purnia,Lentils (urad),101.76272727272728,103.53621735849086
Bathinda,Lentils (urad),101.75807017543863,103.53621735849086
The Dangs,Lentils (urad),101.74833333333332,103.53621735849086
Koraput,Lentils (urad),101.68,103.53621735849086
Dimapur,Lentils (urad),101.59250000000002,103.53621735849086
Darjiling,Lentils (urad),101.41934210526313,103.53621735849086
